CookerStat, GenerateAssetRegistry=0.022419, Initialize=0.115685, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.972538, FlushAsyncLoading=0.011068, FlushStreamingFunc=0.066701, BlockTillAllRequestsFinished=0.008024, ResetLoadersForSaveUnMarkAllObjects=1.333691, TagPackageExports=10.514275, BeginCacheForCookedPlatformData=0.003874, SerializeImports=11.692155, GatherLocalizableTextData=31.742920, MarkNames=0.099082, SerializeSummary=0.019647, SerializeNames=0.307754, SerializeGatherableTextData=0.357572, BuildExportMap=0.247143, SortExportsNonSeekfree=2.637494, SortExportsSeekfreeConstructor=0.061441, SortExportsSeekfreeInner=14.231950, SortExportsSeekfree=0.004705, BuildDependencyMap=0.180170, SerializeImportMap=0.022974, SerializeExportMap=0.105165, SerializeDependencyMap=0.038192, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.206586, SerializeExports=19.229353, SerializeBulkData=0.024352, MoveFile=3.780778, UnaccountedTime=1.373269, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_68, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.068526, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.102676, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=0.221405, TagPackageExports=11.635695, BeginCacheForCookedPlatformData=0.003323, SerializeImports=13.766721, GatherLocalizableTextData=48.697060, MarkNames=0.109039, SerializeSummary=0.014946, SerializeNames=0.316057, SerializeGatherableTextData=0.407938, BuildExportMap=0.245761, SortExportsNonSeekfree=3.588155, SortExportsSeekfreeConstructor=0.057012, SortExportsSeekfreeInner=16.387611, SortExportsSeekfree=0.004429, BuildDependencyMap=0.216700, SerializeImportMap=0.015222, SerializeExportMap=0.131737, SerializeDependencyMap=0.026848, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.617292, SerializeExports=22.189547, SerializeBulkData=0.006363, MoveFile=4.065007, UnaccountedTime=0.274267, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_69, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.004600, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.060331, BlockTillAllRequestsFinished=0.004984, ResetLoadersForSaveUnMarkAllObjects=0.233028, TagPackageExports=11.880900, BeginCacheForCookedPlatformData=0.004154, SerializeImports=13.282951, GatherLocalizableTextData=48.344467, MarkNames=0.105999, SerializeSummary=0.014666, SerializeNames=0.305817, SerializeGatherableTextData=0.406832, BuildExportMap=0.249360, SortExportsNonSeekfree=3.478836, SortExportsSeekfreeConstructor=0.052862, SortExportsSeekfreeInner=16.215746, SortExportsSeekfree=0.004705, BuildDependencyMap=0.219468, SerializeImportMap=0.014115, SerializeExportMap=0.133675, SerializeDependencyMap=0.029061, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.683714, SerializeExports=22.324883, SerializeBulkData=0.006363, MoveFile=4.329033, UnaccountedTime=1.379080, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_70, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.051091, FlushAsyncLoading=0.004154, FlushStreamingFunc=0.105996, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=0.228602, TagPackageExports=11.911623, BeginCacheForCookedPlatformData=0.004429, SerializeImports=13.072893, GatherLocalizableTextData=46.956253, MarkNames=0.099909, SerializeSummary=0.014395, SerializeNames=0.381093, SerializeGatherableTextData=0.404619, BuildExportMap=0.224173, SortExportsNonSeekfree=3.339901, SortExportsSeekfreeConstructor=0.068914, SortExportsSeekfreeInner=15.716754, SortExportsSeekfree=0.004981, BuildDependencyMap=0.226386, SerializeImportMap=0.016883, SerializeExportMap=0.134777, SerializeDependencyMap=0.030722, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.409723, SerializeExports=23.995113, SerializeBulkData=0.006918, MoveFile=4.997402, UnaccountedTime=1.404818, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_71, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.092606, FlushAsyncLoading=0.014946, FlushStreamingFunc=0.079982, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.257660, TagPackageExports=11.662264, BeginCacheForCookedPlatformData=0.004150, SerializeImports=13.666536, GatherLocalizableTextData=48.570301, MarkNames=0.109043, SerializeSummary=0.016052, SerializeNames=0.303879, SerializeGatherableTextData=0.412922, BuildExportMap=0.251018, SortExportsNonSeekfree=3.478557, SortExportsSeekfreeConstructor=0.054523, SortExportsSeekfreeInner=15.948952, SortExportsSeekfree=0.004981, BuildDependencyMap=0.210613, SerializeImportMap=0.016052, SerializeExportMap=0.128690, SerializeDependencyMap=0.052862, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.708342, SerializeExports=22.705700, SerializeBulkData=0.007473, MoveFile=4.199512, UnaccountedTime=0.276756, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_72, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.248695, FlushAsyncLoading=0.004150, FlushStreamingFunc=0.080813, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.242438, TagPackageExports=11.459954, BeginCacheForCookedPlatformData=0.004154, SerializeImports=13.271328, GatherLocalizableTextData=58.977749, MarkNames=0.125922, SerializeSummary=0.016052, SerializeNames=0.313565, SerializeGatherableTextData=0.516705, BuildExportMap=0.247974, SortExportsNonSeekfree=3.417395, SortExportsSeekfreeConstructor=0.058122, SortExportsSeekfreeInner=15.974689, SortExportsSeekfree=0.004981, BuildDependencyMap=0.211999, SerializeImportMap=0.015501, SerializeExportMap=0.128135, SerializeDependencyMap=0.060886, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.623383, SerializeExports=22.519440, SerializeBulkData=0.006918, MoveFile=3.654856, UnaccountedTime=1.529634, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_73, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=4.951183, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.103232, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.247974, TagPackageExports=11.598885, BeginCacheForCookedPlatformData=0.003874, SerializeImports=13.224557, GatherLocalizableTextData=73.230453, MarkNames=0.131462, SerializeSummary=0.013836, SerializeNames=0.324912, SerializeGatherableTextData=0.653699, BuildExportMap=0.247978, SortExportsNonSeekfree=3.779393, SortExportsSeekfreeConstructor=0.053689, SortExportsSeekfreeInner=16.358829, SortExportsSeekfree=0.005260, BuildDependencyMap=0.213381, SerializeImportMap=0.015222, SerializeExportMap=0.150833, SerializeDependencyMap=0.029337, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.640262, SerializeExports=23.013725, SerializeBulkData=0.007197, MoveFile=4.131149, UnaccountedTime=1.454361, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_74, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.164009, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.120115, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.245206, TagPackageExports=11.889480, BeginCacheForCookedPlatformData=0.004154, SerializeImports=13.501312, GatherLocalizableTextData=96.781372, MarkNames=0.151385, SerializeSummary=0.017159, SerializeNames=0.310246, SerializeGatherableTextData=0.899460, BuildExportMap=0.250462, SortExportsNonSeekfree=3.485203, SortExportsSeekfreeConstructor=0.060055, SortExportsSeekfreeInner=16.272205, SortExportsSeekfree=0.004981, BuildDependencyMap=0.221685, SerializeImportMap=0.017714, SerializeExportMap=0.127032, SerializeDependencyMap=0.030167, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.566647, SerializeExports=22.590841, SerializeBulkData=0.009686, MoveFile=12.415871, UnaccountedTime=1.569491, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_75, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=4.964743, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.086349, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.234690, TagPackageExports=11.766877, BeginCacheForCookedPlatformData=0.003323, SerializeImports=13.594303, GatherLocalizableTextData=98.638130, MarkNames=0.160798, SerializeSummary=0.015222, SerializeNames=0.304710, SerializeGatherableTextData=0.909697, BuildExportMap=0.243273, SortExportsNonSeekfree=3.572654, SortExportsSeekfreeConstructor=0.058673, SortExportsSeekfreeInner=16.641953, SortExportsSeekfree=0.004429, BuildDependencyMap=0.213377, SerializeImportMap=0.017714, SerializeExportMap=0.129245, SerializeDependencyMap=0.044279, SerializeStringAssetReferenceMap=0.003047, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.613969, SerializeExports=23.561153, SerializeBulkData=0.007194, MoveFile=4.239086, UnaccountedTime=1.400393, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_76, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.029231, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.109319, BlockTillAllRequestsFinished=0.005256, ResetLoadersForSaveUnMarkAllObjects=0.229988, TagPackageExports=11.322129, BeginCacheForCookedPlatformData=0.003319, SerializeImports=13.124924, GatherLocalizableTextData=49.220959, MarkNames=0.120390, SerializeSummary=0.014946, SerializeNames=0.291426, SerializeGatherableTextData=0.437550, BuildExportMap=0.242162, SortExportsNonSeekfree=3.380865, SortExportsSeekfreeConstructor=0.064760, SortExportsSeekfreeInner=16.429682, SortExportsSeekfree=0.005256, BuildDependencyMap=0.220574, SerializeImportMap=0.016052, SerializeExportMap=0.122879, SerializeDependencyMap=0.029057, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.486940, SerializeExports=22.569809, SerializeBulkData=0.006922, MoveFile=4.141115, UnaccountedTime=0.268456, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_77, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.002938, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.119004, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.240505, TagPackageExports=11.899446, BeginCacheForCookedPlatformData=0.003874, SerializeImports=13.115238, GatherLocalizableTextData=47.306351, MarkNames=0.104889, SerializeSummary=0.013839, SerializeNames=0.297789, SerializeGatherableTextData=0.406835, BuildExportMap=0.220019, SortExportsNonSeekfree=3.492951, SortExportsSeekfreeConstructor=0.065040, SortExportsSeekfreeInner=15.312963, SortExportsSeekfree=0.004154, BuildDependencyMap=0.190686, SerializeImportMap=0.014391, SerializeExportMap=0.123985, SerializeDependencyMap=0.029061, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.442103, SerializeExports=22.328756, SerializeBulkData=0.005536, MoveFile=4.372761, UnaccountedTime=1.380190, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_78, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=4.940391, FlushAsyncLoading=0.003595, FlushStreamingFunc=0.088286, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=0.228878, TagPackageExports=11.849902, BeginCacheForCookedPlatformData=0.004429, SerializeImports=13.569117, GatherLocalizableTextData=61.153889, MarkNames=0.122327, SerializeSummary=0.015501, SerializeNames=0.306092, SerializeGatherableTextData=0.515044, BuildExportMap=0.235796, SortExportsNonSeekfree=3.613893, SortExportsSeekfreeConstructor=0.060335, SortExportsSeekfreeInner=16.633928, SortExportsSeekfree=0.004981, BuildDependencyMap=0.234690, SerializeImportMap=0.017434, SerializeExportMap=0.132844, SerializeDependencyMap=0.030167, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.651330, SerializeExports=22.857916, SerializeBulkData=0.008579, MoveFile=4.560403, UnaccountedTime=1.447991, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_79, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=4.899982, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.067532, BlockTillAllRequestsFinished=0.006638, ResetLoadersForSaveUnMarkAllObjects=0.247698, TagPackageExports=11.880625, BeginCacheForCookedPlatformData=0.005536, SerializeImports=13.437658, GatherLocalizableTextData=59.376556, MarkNames=0.123709, SerializeSummary=0.015777, SerializeNames=0.296127, SerializeGatherableTextData=0.502869, BuildExportMap=0.234965, SortExportsNonSeekfree=3.413800, SortExportsSeekfreeConstructor=0.049539, SortExportsSeekfreeInner=16.079859, SortExportsSeekfree=0.004429, BuildDependencyMap=0.212826, SerializeImportMap=0.014115, SerializeExportMap=0.121772, SerializeDependencyMap=0.028230, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.389241, SerializeExports=22.557360, SerializeBulkData=0.006087, MoveFile=4.079953, UnaccountedTime=1.401775, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_80, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.075999, FlushAsyncLoading=0.004429, FlushStreamingFunc=0.062548, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=0.232201, TagPackageExports=12.620948, BeginCacheForCookedPlatformData=0.004429, SerializeImports=13.509892, GatherLocalizableTextData=131.475632, MarkNames=0.166606, SerializeSummary=0.016607, SerializeNames=0.349265, SerializeGatherableTextData=1.120038, BuildExportMap=0.242438, SortExportsNonSeekfree=3.735945, SortExportsSeekfreeConstructor=0.061993, SortExportsSeekfreeInner=16.633648, SortExportsSeekfree=0.004429, BuildDependencyMap=0.862095, SerializeImportMap=0.019096, SerializeExportMap=0.134505, SerializeDependencyMap=0.033490, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.688695, SerializeExports=23.342793, SerializeBulkData=0.007194, MoveFile=3.763620, UnaccountedTime=1.440797, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_81, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=9.021726, FlushAsyncLoading=0.008855, FlushStreamingFunc=0.061441, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.263471, TagPackageExports=12.415319, BeginCacheForCookedPlatformData=0.003874, SerializeImports=13.326682, GatherLocalizableTextData=125.659859, MarkNames=0.157751, SerializeSummary=0.028782, SerializeNames=0.319101, SerializeGatherableTextData=1.141623, BuildExportMap=0.233583, SortExportsNonSeekfree=3.556330, SortExportsSeekfreeConstructor=0.062268, SortExportsSeekfreeInner=16.328667, SortExportsSeekfree=0.004701, BuildDependencyMap=0.971973, SerializeImportMap=0.016052, SerializeExportMap=0.138380, SerializeDependencyMap=0.030998, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.643030, SerializeExports=22.522484, SerializeBulkData=0.007473, MoveFile=4.027091, UnaccountedTime=1.347531, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_82, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.121112, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.087179, BlockTillAllRequestsFinished=0.007749, ResetLoadersForSaveUnMarkAllObjects=0.254892, TagPackageExports=14.361751, BeginCacheForCookedPlatformData=0.008024, SerializeImports=14.269870, GatherLocalizableTextData=125.518715, MarkNames=0.139762, SerializeSummary=0.016879, SerializeNames=0.326023, SerializeGatherableTextData=1.068559, BuildExportMap=0.231922, SortExportsNonSeekfree=3.520072, SortExportsSeekfreeConstructor=0.058949, SortExportsSeekfreeInner=16.096189, SortExportsSeekfree=0.004705, BuildDependencyMap=0.952598, SerializeImportMap=0.022143, SerializeExportMap=0.136994, SerializeDependencyMap=0.030998, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.697274, SerializeExports=23.087896, SerializeBulkData=0.007473, MoveFile=4.436966, UnaccountedTime=1.544584, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_83, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.300727, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.086624, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.251573, TagPackageExports=12.633957, BeginCacheForCookedPlatformData=0.004429, SerializeImports=13.625022, GatherLocalizableTextData=125.341866, MarkNames=0.134781, SerializeSummary=0.015497, SerializeNames=0.317719, SerializeGatherableTextData=1.077414, BuildExportMap=0.233859, SortExportsNonSeekfree=3.535017, SortExportsSeekfreeConstructor=0.057012, SortExportsSeekfreeInner=16.362429, SortExportsSeekfree=0.004981, BuildDependencyMap=1.055829, SerializeImportMap=0.016883, SerializeExportMap=0.135336, SerializeDependencyMap=0.030722, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.690632, SerializeExports=23.592428, SerializeBulkData=0.006918, MoveFile=3.658451, UnaccountedTime=1.352511, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_84, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=9.951353, FlushAsyncLoading=0.016604, FlushStreamingFunc=0.078600, BlockTillAllRequestsFinished=0.009686, ResetLoadersForSaveUnMarkAllObjects=0.355911, TagPackageExports=13.996709, BeginCacheForCookedPlatformData=0.007473, SerializeImports=14.405478, GatherLocalizableTextData=230.231110, MarkNames=0.831101, SerializeSummary=0.032935, SerializeNames=0.404064, SerializeGatherableTextData=2.304558, BuildExportMap=0.383031, SortExportsNonSeekfree=3.637969, SortExportsSeekfreeConstructor=0.075556, SortExportsSeekfreeInner=17.554142, SortExportsSeekfree=0.006642, BuildDependencyMap=0.262644, SerializeImportMap=0.027675, SerializeExportMap=0.145297, SerializeDependencyMap=0.031274, SerializeStringAssetReferenceMap=0.004429, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.812956, SerializeExports=23.337536, SerializeBulkData=0.017159, MoveFile=4.405972, UnaccountedTime=2.975967, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
