CookerStat, GenerateAssetRegistry=0.028506, Initialize=0.120945, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/GameInstances/WoaLGameInstance.uasset, AutoPackageBackupDelegate=9.822108, FlushAsyncLoading=0.012729, FlushStreamingFunc=0.079706, BlockTillAllRequestsFinished=0.009686, ResetLoadersForSaveUnMarkAllObjects=0.721507, TagPackageExports=1.617368, BeginCacheForCookedPlatformData=0.003599, SerializeImports=2.063222, GatherLocalizableTextData=0.640694, MarkNames=0.017434, SerializeSummary=0.016052, SerializeNames=0.076108, SerializeGatherableTextData=0.107937, BuildExportMap=0.050094, SortExportsNonSeekfree=0.157751, SortExportsSeekfreeConstructor=0.059225, SortExportsSeekfreeInner=1.258139, SortExportsSeekfree=0.004426, BuildDependencyMap=0.020757, SerializeImportMap=0.012454, SerializeExportMap=0.012457, SerializeDependencyMap=0.002488, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.270113, SerializeExports=2.859730, SerializeBulkData=0.017989, MoveFile=3.840830, UnaccountedTime=1.439139, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_105, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.580174, FlushAsyncLoading=0.004429, FlushStreamingFunc=0.064760, BlockTillAllRequestsFinished=0.007749, ResetLoadersForSaveUnMarkAllObjects=0.262644, TagPackageExports=52.406708, BeginCacheForCookedPlatformData=0.005260, SerializeImports=51.169880, GatherLocalizableTextData=37.086823, MarkNames=0.938758, SerializeSummary=0.017989, SerializeNames=0.258494, SerializeGatherableTextData=0.259873, BuildExportMap=0.307754, SortExportsNonSeekfree=6.988946, SortExportsSeekfreeConstructor=0.058670, SortExportsSeekfreeInner=53.553589, SortExportsSeekfree=0.007197, BuildDependencyMap=0.280630, SerializeImportMap=0.017989, SerializeExportMap=0.180446, SerializeDependencyMap=0.040960, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.740849, SerializeExports=66.509132, SerializeBulkData=0.009965, MoveFile=4.071925, UnaccountedTime=1.511645, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_106, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=11.946492, FlushAsyncLoading=0.010792, FlushStreamingFunc=0.067528, BlockTillAllRequestsFinished=0.007752, ResetLoadersForSaveUnMarkAllObjects=0.278968, TagPackageExports=51.622375, BeginCacheForCookedPlatformData=0.016607, SerializeImports=53.718533, GatherLocalizableTextData=38.170052, MarkNames=0.967264, SerializeSummary=0.018544, SerializeNames=0.280354, SerializeGatherableTextData=0.264578, BuildExportMap=0.307202, SortExportsNonSeekfree=7.896707, SortExportsSeekfreeConstructor=0.060055, SortExportsSeekfreeInner=53.636894, SortExportsSeekfree=0.006918, BuildDependencyMap=0.285059, SerializeImportMap=0.019096, SerializeExportMap=0.184044, SerializeDependencyMap=0.038747, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.848506, SerializeExports=65.960884, SerializeBulkData=0.010241, MoveFile=4.258458, UnaccountedTime=1.403436, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_107, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.719936, FlushAsyncLoading=0.004154, FlushStreamingFunc=0.083856, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=0.263471, TagPackageExports=56.054363, BeginCacheForCookedPlatformData=0.005256, SerializeImports=53.866600, GatherLocalizableTextData=39.090267, MarkNames=1.014870, SerializeSummary=0.018541, SerializeNames=0.269838, SerializeGatherableTextData=0.278972, BuildExportMap=0.308584, SortExportsNonSeekfree=7.836096, SortExportsSeekfreeConstructor=0.070296, SortExportsSeekfreeInner=50.152245, SortExportsSeekfree=0.006642, BuildDependencyMap=0.288934, SerializeImportMap=0.018541, SerializeExportMap=0.181552, SerializeDependencyMap=0.039026, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.729777, SerializeExports=68.698563, SerializeBulkData=0.010241, MoveFile=4.311044, UnaccountedTime=1.448825, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_108, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.866340, FlushAsyncLoading=0.004429, FlushStreamingFunc=0.085518, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.263747, TagPackageExports=53.203213, BeginCacheForCookedPlatformData=0.005811, SerializeImports=56.869968, GatherLocalizableTextData=39.254108, MarkNames=0.911638, SerializeSummary=0.019372, SerializeNames=0.279248, SerializeGatherableTextData=0.274818, BuildExportMap=0.312738, SortExportsNonSeekfree=8.080195, SortExportsSeekfreeConstructor=0.063099, SortExportsSeekfreeInner=52.008453, SortExportsSeekfree=0.006922, BuildDependencyMap=0.286721, SerializeImportMap=0.017159, SerializeExportMap=0.181276, SerializeDependencyMap=0.039298, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.581712, SerializeExports=71.014740, SerializeBulkData=0.009961, MoveFile=3.984749, UnaccountedTime=1.747165, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_109, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.615877, FlushAsyncLoading=0.004426, FlushStreamingFunc=0.066701, BlockTillAllRequestsFinished=0.006363, ResetLoadersForSaveUnMarkAllObjects=0.262920, TagPackageExports=55.986008, BeginCacheForCookedPlatformData=0.005256, SerializeImports=54.700466, GatherLocalizableTextData=38.401142, MarkNames=0.974461, SerializeSummary=0.017989, SerializeNames=0.254896, SerializeGatherableTextData=0.275649, BuildExportMap=0.339579, SortExportsNonSeekfree=7.804271, SortExportsSeekfreeConstructor=0.059780, SortExportsSeekfreeInner=53.266594, SortExportsSeekfree=0.006087, BuildDependencyMap=0.332665, SerializeImportMap=0.017159, SerializeExportMap=0.170484, SerializeDependencyMap=0.037085, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.410676, SerializeExports=66.528229, SerializeBulkData=0.010241, MoveFile=4.367225, UnaccountedTime=1.513306, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_110, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.795492, FlushAsyncLoading=0.007197, FlushStreamingFunc=0.066418, BlockTillAllRequestsFinished=0.007752, ResetLoadersForSaveUnMarkAllObjects=0.264302, TagPackageExports=56.066269, BeginCacheForCookedPlatformData=0.005256, SerializeImports=54.513935, GatherLocalizableTextData=39.202351, MarkNames=0.959519, SerializeSummary=0.021864, SerializeNames=0.276480, SerializeGatherableTextData=0.287827, BuildExportMap=0.312183, SortExportsNonSeekfree=7.717922, SortExportsSeekfreeConstructor=0.063375, SortExportsSeekfreeInner=56.272171, SortExportsSeekfree=0.006367, BuildDependencyMap=0.317995, SerializeImportMap=0.017989, SerializeExportMap=0.195391, SerializeDependencyMap=0.043727, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.686050, SerializeExports=70.049416, SerializeBulkData=0.010792, MoveFile=4.097667, UnaccountedTime=1.472347, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_111, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.521504, FlushAsyncLoading=0.004150, FlushStreamingFunc=0.066698, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.246316, TagPackageExports=56.238129, BeginCacheForCookedPlatformData=0.005260, SerializeImports=59.427200, GatherLocalizableTextData=41.098137, MarkNames=1.054723, SerializeSummary=0.018265, SerializeNames=0.283673, SerializeGatherableTextData=0.285063, BuildExportMap=0.330448, SortExportsNonSeekfree=8.175123, SortExportsSeekfreeConstructor=0.062548, SortExportsSeekfreeInner=55.826870, SortExportsSeekfree=0.006091, BuildDependencyMap=0.305261, SerializeImportMap=0.019930, SerializeExportMap=0.188746, SerializeDependencyMap=0.043172, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.236517, SerializeExports=68.001968, SerializeBulkData=0.009406, MoveFile=4.215565, UnaccountedTime=1.437750, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_112, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=11.499528, FlushAsyncLoading=0.010241, FlushStreamingFunc=0.063654, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.297792, TagPackageExports=59.035038, BeginCacheForCookedPlatformData=0.005260, SerializeImports=58.042309, GatherLocalizableTextData=41.411701, MarkNames=0.944018, SerializeSummary=0.017714, SerializeNames=0.263471, SerializeGatherableTextData=0.278417, BuildExportMap=0.314396, SortExportsNonSeekfree=8.247915, SortExportsSeekfreeConstructor=0.063654, SortExportsSeekfreeInner=56.813507, SortExportsSeekfree=0.006642, BuildDependencyMap=0.310522, SerializeImportMap=0.018265, SerializeExportMap=0.191793, SerializeDependencyMap=0.043452, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.917141, SerializeExports=74.006210, SerializeBulkData=0.009686, MoveFile=4.072756, UnaccountedTime=1.409803, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_113, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.553050, FlushAsyncLoading=0.004154, FlushStreamingFunc=0.069190, BlockTillAllRequestsFinished=0.006363, ResetLoadersForSaveUnMarkAllObjects=0.253234, TagPackageExports=59.853958, BeginCacheForCookedPlatformData=0.005260, SerializeImports=59.657185, GatherLocalizableTextData=41.372402, MarkNames=0.916343, SerializeSummary=0.016883, SerializeNames=0.260983, SerializeGatherableTextData=0.280630, BuildExportMap=0.316057, SortExportsNonSeekfree=8.091823, SortExportsSeekfreeConstructor=0.061993, SortExportsSeekfreeInner=55.372158, SortExportsSeekfree=0.006642, BuildDependencyMap=0.335153, SerializeImportMap=0.017989, SerializeExportMap=0.198986, SerializeDependencyMap=0.040404, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.795369, SerializeExports=72.193169, SerializeBulkData=0.009410, MoveFile=4.521657, UnaccountedTime=1.484249, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_114, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.445669, FlushAsyncLoading=0.004154, FlushStreamingFunc=0.088561, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.257935, TagPackageExports=60.343544, BeginCacheForCookedPlatformData=0.005536, SerializeImports=59.771763, GatherLocalizableTextData=40.653393, MarkNames=0.854347, SerializeSummary=0.017989, SerializeNames=0.286445, SerializeGatherableTextData=0.277862, BuildExportMap=0.313565, SortExportsNonSeekfree=8.906320, SortExportsSeekfreeConstructor=0.060610, SortExportsSeekfreeInner=58.078285, SortExportsSeekfree=0.006922, BuildDependencyMap=0.313841, SerializeImportMap=0.024356, SerializeExportMap=0.188746, SerializeDependencyMap=0.062823, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.309031, SerializeExports=71.977295, SerializeBulkData=0.021312, MoveFile=4.398778, UnaccountedTime=1.507219, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_115, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.557479, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.095759, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.271223, TagPackageExports=61.862389, BeginCacheForCookedPlatformData=0.005536, SerializeImports=61.866261, GatherLocalizableTextData=42.668179, MarkNames=0.210337, SerializeSummary=0.016328, SerializeNames=0.272050, SerializeGatherableTextData=0.282571, BuildExportMap=0.321869, SortExportsNonSeekfree=9.033348, SortExportsSeekfreeConstructor=0.075277, SortExportsSeekfreeInner=58.985497, SortExportsSeekfree=0.006367, BuildDependencyMap=0.336260, SerializeImportMap=0.018820, SerializeExportMap=0.187919, SerializeDependencyMap=0.071127, SerializeStringAssetReferenceMap=0.003874, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.446855, SerializeExports=75.621361, SerializeBulkData=0.009961, MoveFile=3.881793, UnaccountedTime=1.434430, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_116, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.343823, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.089392, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.269283, TagPackageExports=60.765873, BeginCacheForCookedPlatformData=0.005260, SerializeImports=60.072044, GatherLocalizableTextData=41.225445, MarkNames=0.165779, SerializeSummary=0.015777, SerializeNames=0.264302, SerializeGatherableTextData=0.273436, BuildExportMap=0.312734, SortExportsNonSeekfree=8.846537, SortExportsSeekfreeConstructor=0.062548, SortExportsSeekfreeInner=59.633663, SortExportsSeekfree=0.006363, BuildDependencyMap=0.304710, SerializeImportMap=0.018820, SerializeExportMap=0.196774, SerializeDependencyMap=0.043452, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.042512, SerializeExports=75.427635, SerializeBulkData=0.009410, MoveFile=4.506711, UnaccountedTime=1.475945, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_117, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.469749, FlushAsyncLoading=0.004705, FlushStreamingFunc=0.064760, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=0.265133, TagPackageExports=60.641056, BeginCacheForCookedPlatformData=0.005536, SerializeImports=58.844631, GatherLocalizableTextData=41.949165, MarkNames=0.916898, SerializeSummary=0.017434, SerializeNames=0.267349, SerializeGatherableTextData=0.282567, BuildExportMap=0.319380, SortExportsNonSeekfree=8.872829, SortExportsSeekfreeConstructor=0.072509, SortExportsSeekfreeInner=58.394897, SortExportsSeekfree=0.006642, BuildDependencyMap=0.313841, SerializeImportMap=0.018820, SerializeExportMap=0.188474, SerializeDependencyMap=0.078600, SerializeStringAssetReferenceMap=0.004429, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.789481, SerializeExports=74.278534, SerializeBulkData=0.010516, MoveFile=4.239917, UnaccountedTime=1.419764, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_118, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.613664, FlushAsyncLoading=0.004150, FlushStreamingFunc=0.096865, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.257935, TagPackageExports=58.213345, BeginCacheForCookedPlatformData=0.005260, SerializeImports=56.778358, GatherLocalizableTextData=40.061684, MarkNames=0.883687, SerializeSummary=0.018541, SerializeNames=0.262365, SerializeGatherableTextData=0.295855, BuildExportMap=0.318546, SortExportsNonSeekfree=8.937314, SortExportsSeekfreeConstructor=0.063103, SortExportsSeekfreeInner=59.676006, SortExportsSeekfree=0.006918, BuildDependencyMap=0.323530, SerializeImportMap=0.018820, SerializeExportMap=0.219192, SerializeDependencyMap=0.060055, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.609035, SerializeExports=75.099121, SerializeBulkData=0.010237, MoveFile=4.459664, UnaccountedTime=1.449652, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_119, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.631374, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.088837, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=0.232477, TagPackageExports=61.199272, BeginCacheForCookedPlatformData=0.005536, SerializeImports=56.910927, GatherLocalizableTextData=40.121185, MarkNames=0.978336, SerializeSummary=0.017159, SerializeNames=0.264581, SerializeGatherableTextData=0.293359, BuildExportMap=0.320762, SortExportsNonSeekfree=8.941744, SortExportsSeekfreeConstructor=0.061717, SortExportsSeekfreeInner=58.818336, SortExportsSeekfree=0.006363, BuildDependencyMap=0.303604, SerializeImportMap=0.019375, SerializeExportMap=0.190131, SerializeDependencyMap=0.041511, SerializeStringAssetReferenceMap=0.005811, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.305156, SerializeExports=74.297081, SerializeBulkData=0.009410, MoveFile=4.272297, UnaccountedTime=1.369394, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_120, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.666798, FlushAsyncLoading=0.004429, FlushStreamingFunc=0.069741, BlockTillAllRequestsFinished=0.004984, ResetLoadersForSaveUnMarkAllObjects=0.265684, TagPackageExports=58.656712, BeginCacheForCookedPlatformData=0.005532, SerializeImports=62.419498, GatherLocalizableTextData=42.230354, MarkNames=0.172973, SerializeSummary=0.016604, SerializeNames=0.271223, SerializeGatherableTextData=0.276204, BuildExportMap=0.430357, SortExportsNonSeekfree=8.464612, SortExportsSeekfreeConstructor=0.071958, SortExportsSeekfreeInner=62.233238, SortExportsSeekfree=0.006918, BuildDependencyMap=0.315227, SerializeImportMap=0.019647, SerializeExportMap=0.200372, SerializeDependencyMap=0.064760, SerializeStringAssetReferenceMap=0.004984, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.987713, SerializeExports=76.377464, SerializeBulkData=0.010241, MoveFile=3.937423, UnaccountedTime=2.308983, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_121, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.631650, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.078600, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.279248, TagPackageExports=57.190727, BeginCacheForCookedPlatformData=0.004981, SerializeImports=60.216789, GatherLocalizableTextData=41.462074, MarkNames=1.109518, SerializeSummary=0.017438, SerializeNames=0.293639, SerializeGatherableTextData=0.395764, BuildExportMap=0.321038, SortExportsNonSeekfree=8.707326, SortExportsSeekfreeConstructor=0.062272, SortExportsSeekfreeInner=61.841629, SortExportsSeekfree=0.006367, BuildDependencyMap=0.305537, SerializeImportMap=0.030167, SerializeExportMap=0.197325, SerializeDependencyMap=0.065867, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.639479, SerializeExports=77.913185, SerializeBulkData=0.009686, MoveFile=4.146650, UnaccountedTime=1.491446, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_122, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=12.382939, FlushAsyncLoading=0.013560, FlushStreamingFunc=0.066422, BlockTillAllRequestsFinished=0.010516, ResetLoadersForSaveUnMarkAllObjects=0.282291, TagPackageExports=61.637108, BeginCacheForCookedPlatformData=0.005811, SerializeImports=64.113800, GatherLocalizableTextData=43.833881, MarkNames=0.185426, SerializeSummary=0.017159, SerializeNames=0.287000, SerializeGatherableTextData=0.285335, BuildExportMap=0.314120, SortExportsNonSeekfree=8.658897, SortExportsSeekfreeConstructor=0.061437, SortExportsSeekfreeInner=62.858437, SortExportsSeekfree=0.006367, BuildDependencyMap=0.338748, SerializeImportMap=0.021309, SerializeExportMap=0.200372, SerializeDependencyMap=0.078045, SerializeStringAssetReferenceMap=0.003874, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.174250, SerializeExports=78.672333, SerializeBulkData=0.009410, MoveFile=4.269529, UnaccountedTime=1.515523, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_123, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.463382, FlushAsyncLoading=0.004429, FlushStreamingFunc=0.065040, BlockTillAllRequestsFinished=0.006363, ResetLoadersForSaveUnMarkAllObjects=0.250190, TagPackageExports=62.858158, BeginCacheForCookedPlatformData=0.005260, SerializeImports=62.288315, GatherLocalizableTextData=42.916710, MarkNames=0.166606, SerializeSummary=0.016328, SerializeNames=0.288107, SerializeGatherableTextData=0.290040, BuildExportMap=0.315502, SortExportsNonSeekfree=8.336753, SortExportsSeekfreeConstructor=0.075553, SortExportsSeekfreeInner=58.852379, SortExportsSeekfree=0.006367, BuildDependencyMap=0.332106, SerializeImportMap=0.019372, SerializeExportMap=0.203695, SerializeDependencyMap=0.070021, SerializeStringAssetReferenceMap=0.003595, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.528499, SerializeExports=75.365639, SerializeBulkData=0.009965, MoveFile=4.419807, UnaccountedTime=1.522165, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_124, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.400280, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.101846, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=0.231370, TagPackageExports=63.497463, BeginCacheForCookedPlatformData=0.004981, SerializeImports=63.038883, GatherLocalizableTextData=43.564594, MarkNames=0.171315, SerializeSummary=0.018541, SerializeNames=0.263751, SerializeGatherableTextData=0.282291, BuildExportMap=0.308033, SortExportsNonSeekfree=8.601330, SortExportsSeekfreeConstructor=0.070848, SortExportsSeekfreeInner=62.017368, SortExportsSeekfree=0.006642, BuildDependencyMap=0.322975, SerializeImportMap=0.020757, SerializeExportMap=0.200093, SerializeDependencyMap=0.078321, SerializeStringAssetReferenceMap=0.003874, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.504698, SerializeExports=80.218018, SerializeBulkData=0.008028, MoveFile=4.282817, UnaccountedTime=1.532402, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_125, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.576024, FlushAsyncLoading=0.004981, FlushStreamingFunc=0.062823, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=0.233028, TagPackageExports=64.299232, BeginCacheForCookedPlatformData=0.005256, SerializeImports=62.765724, GatherLocalizableTextData=42.823162, MarkNames=0.185151, SerializeSummary=0.017989, SerializeNames=0.267625, SerializeGatherableTextData=0.286445, BuildExportMap=0.311904, SortExportsNonSeekfree=8.358892, SortExportsSeekfreeConstructor=0.060335, SortExportsSeekfreeInner=60.537548, SortExportsSeekfree=0.018269, BuildDependencyMap=0.321589, SerializeImportMap=0.031274, SerializeExportMap=0.210613, SerializeDependencyMap=0.078600, SerializeStringAssetReferenceMap=0.003595, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.923986, SerializeExports=77.423050, SerializeBulkData=0.010241, MoveFile=28.230597, UnaccountedTime=1.598548, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
